"","Unnamed: 0","Unnamed: 0.1","tweetID","tweetText","tweetRetweetCt","tweetFavoriteCt","tweetSource","tweetCreated","userID","userScreen","userName","userCreateDt","clean text","text length","Sentiment Analysis","pos_count","neg_count"
"1287","1287","3931","1498720583839891458","@Mobily #ديكورات_داخلية #ورق_جدران #بديل الرخام #دهانات #باركيه #تكسيات #فوم #استيل #مرايات 0506311426
 #بأيد_أمينة #الرياض_الان https://t.co/K37W8coDm0","0.0","0.0","Twitter for iPhone","2022-03-01 18:03:26+00:00","7.770093735246807e+17","S2000Nn","ديكورات -ورق جدران","2016-09-17 05:00:45+00:00","ديكورات داخليه ورق جدران بديل الرخام دهانات باركيه تكسيات فوم استيل مرايات 0506311426 بايد امينه الرياض","103","neutral","0","0"
"1288","1288","3933","1498720452595834892","@Mobily رقم 2
.
.
.
#موبايلي","0.0","0.0","Twitter for Android","2022-03-01 18:02:55+00:00","738007087.0","hodhd79","🦋🦋","2012-08-05 04:47:59+00:00","رقم","3","neutral","0","0"
"1289","1289","3935","1498720421197369346","@Mobily انا نزلي اليوم فاتورة وسددتها ورجعت اليوم نزلت لي نفس المبلغ كيف كذا؟؟","0.0","1.0","Twitter for iPhone","2022-03-01 18:02:47+00:00","1.258667820994433e+18","uuoo600","...","2020-05-08 07:59:42+00:00","انا نزلي فاتوره وسددتها ورجعت نزلت المبلغ","41","negative","0","0"
"1290","1290","3937","1498720364905566210","@Mobily رقم 2

.
.
.
🤩🤩🤩
#موبايلي","0.0","0.0","Twitter for Android","2022-03-01 18:02:34+00:00","2357075615.0","magedsaeed133","MageD","2014-02-21 18:59:49+00:00","رقم","3","neutral","0","0"
"1291","1291","3944","1498720107962449920","@Mobily السلام عليكم ورحمة الله وبركاته
ايش الخطوات لنقل الرقم لشركه أخرى..
صراحه فاتورتي عاليه والانترنت ابدًا مو حلو ما يشتغل فحابه انقل stc","0.0","0.0","Twitter for Android","2022-03-01 18:01:33+00:00","863581519.0","T0oo0fi","طرفه آلحميد..","2012-10-05 19:44:29+00:00","ورحمه الله ايش الخطوات لنقل الرقم لشركه اخري صراحه فاتورتي عاليه والانترنت ابد مو حلو يشتغل فحابه انقل","102","negative","1","0"
"1292","1292","3954","1498719737609658373","@Mobily القطعة 
رقم 
(
2 
)","0.0","0.0","Twitter for Android","2022-03-01 18:00:04+00:00","2260102456.0","Abdullah707x_X","꧁꧂","2014-01-03 14:12:10+00:00","القطعه رقم","10","neutral","0","0"
"1293","1293","3955","1498719723034484738","@Mobily رقم 2
موبايلي","0.0","0.0","Twitter for iPhone","2022-03-01 18:00:01+00:00","2808043544.0","Broook9991","الدبلوماسي The diplomat","2014-09-13 19:41:57+00:00","رقم","3","neutral","0","0"
"1294","1294","3956","1498719577307504647","@Mobily القطعة رقن 2
.
.
.
.
.
.
.
.

@Mobily https://t.co/j2QKb7I2Wh","0.0","0.0","Twitter for Android","2022-03-01 17:59:26+00:00","8.769534514350899e+17","talaldx7","متفآئل .. بطل اسيا والدوري 💙","2017-06-20 00:02:50+00:00","القطعه رقن","10","neutral","0","0"
"1295","1295","3958","1498719497057935362","@Mobily رقم 2

.
.
.

#موبايلي https://t.co/Kwnp01eEVU","0.0","0.0","Twitter for iPhone","2022-03-01 17:59:07+00:00","1.108800721103786e+18","1As2030","شهد بنت خالد","2019-03-21 18:41:07+00:00","رقم","3","neutral","0","0"
"1296","1296","3960","1498719428485201933","@patrikholotina @Koksik2016 @JanaKrbcova @PetrPolcar @BoreckPetr @KRudykopalson @AndrejBabis Ale tam prece nevtrdí, ze tam byl… Existuji mobily.","0.0","0.0","Twitter for iPhone","2022-03-01 17:58:51+00:00","9.564641550531666e+17","PrazakPrazsky","Zpovykaný Pražák","2018-01-25 09:49:59+00:00","nevtrdí","11","neutral","0","0"
"1297","1297","3966","1498718980642586625","@Mobily @Mobily  رقم 2","0.0","0.0","Twitter for Android","2022-03-01 17:57:04+00:00","3284351011.0","alaayazd","Alaa Boyazeed","2015-07-19 12:14:58+00:00","رقم","3","neutral","0","0"
"1298","1298","3971","1498718672067731464","@Mobily رقــــــــــــــــــم 2

مــــوبـــايـــــــلــــــي","0.0","1.0","Twitter for Android","2022-03-01 17:55:50+00:00","3197629110.0","b7wa1","برستيج","2015-05-16 16:29:05+00:00","رقــم مــوبــايــلــي","21","neutral","0","0"
"1299","1299","3978","1498718405926526988","@Mobily  فرع مكه المكرمه في برج الساعه الفرع الي بالدور الارضي #موظف احمد سرحان موظف محترم جداً اهنيكم فيه 👏🏻👏🏻","0.0","0.0","Twitter for iPhone","2022-03-01 17:54:47+00:00","774383941.0","K_AlDosery","خالــد الدوســـري","2012-08-22 19:56:17+00:00","فرع مكه المكرمه برج الساعه الفرع الي بالدور الارضي موظف احمد سرحان موظف محترم جدا اهنيكم","88","positive","0","0"
"1300","1300","3982","1498718302029463559","@Mobily القطعة رقم( 2 )
..
..","0.0","0.0","Twitter for iPhone","2022-03-01 17:54:22+00:00","1.387450251922006e+18","Aber_2030_","غـيـمـﮧ 🤍","2021-04-28 16:55:26+00:00","القطعه رقم","10","neutral","0","0"
"1301","1301","3985","1498717955353456642","@Mobily القطعه رقمها ٢","0.0","0.0","Twitter for iPhone","2022-03-01 17:53:00+00:00","1060104139.0","s_12369","salman basakran","2013-01-04 10:26:54+00:00","القطعه رقمها","12","neutral","0","0"
"1302","1302","3986","1498717815825649664","@Mobily القطعه رقم ٢ 
🤗🤗🤗🤗","0.0","0.0","Twitter for Android","2022-03-01 17:52:26+00:00","7.738692093611909e+17","fbatati1","فهد البطاطي","2016-09-08 13:02:52+00:00","القطعه رقم","10","neutral","0","0"
"1303","1303","3995","1498717309908799507","@Janes555 Samozřejmě daleko lepší by bylo sebrat mileniálům mobily, nahnat je do lomu, ručně těžit dlažební kostky kostky na chodníky a na pole sklízet brokolici, s bydlením v jeskyni, pokud si to přejí.
A večer by si mohli zpívat u ekoohně s ekokytarou místo Netflixu, YT, Spotify apod...","0.0","2.0","Twitter Web App","2022-03-01 17:50:26+00:00","3802469656.0","Sceptical_Stan","ScepticalStan supports 🇺🇦 against evil Putin","2015-09-28 09:44:26+00:00","Samozřejmě  lepší    mileniálů       ručně těž  dlažební    chodní    sklí   bydlení      přejí več     zpí  ekoohně  mí","120","neutral","0","0"
"1304","1304","3996","1498717297573306368","@Mobily القطعة الناقصة رقم 2

@Mobily","0.0","0.0","Twitter for iPhone","2022-03-01 17:50:23+00:00","1.2716231170273976e+18","newten25","محمد","2020-06-13 01:59:21+00:00","القطعه الناقصه رقم","18","neutral","0","0"
"1305","1305","3998","1498717202308120579","Mobily 256gb I used from them 113gb by2ref omy leh kol shwaya w y2olo your i-p storage is fulll !!!!😂😂😂😂","0.0","3.0","Twitter for iPhone","2022-03-01 17:50:00+00:00","1.3584648343004774e+18","malakossama_","malak🤪","2021-02-07 17:17:29+00:00","256    113 by2      y2","24","neutral","0","0"
"1306","1306","4001","1498717009563066378","@Mobily رقم ٢ ❤","0.0","0.0","Twitter for Android","2022-03-01 17:49:14+00:00","1.3194044127885066e+18","aassa2009s","أنسآن من رٍسم آلُِخـيآلُِ","2020-10-22 22:25:14+00:00","رقم","3","neutral","0","0"
"1307","1307","4012","1498716682004709376","@NorthAbhor @NFC1111111 @Mobily زين 5G لها سنه معي بحي الياقوت.. شبكه بطله👍👍👍","0.0","2.0","Twitter for Android","2022-03-01 17:47:56+00:00","1.031116319293354e+18","RozanaPerfume","fragrance lover","2018-08-19 09:51:02+00:00","زين 5  سنه معي بحي الياقوت شبكه بطله","36","neutral","0","0"
"1308","1308","4015","1498716625486364676","@Mobily القطعة رقم 2

مطفرين  يارب التوفيق","0.0","0.0","Twitter Web App","2022-03-01 17:47:42+00:00","980644526.0","Markets_ksa","Market","2012-11-30 15:10:43+00:00","القطعه رقم مطفرين يارب التوفيق","30","neutral","0","0"
"1309","1309","4018","1498716372477558790","@Mobily @Mobily يارب افوز معكم","0.0","1.0","Twitter for iPhone","2022-03-01 17:46:42+00:00","1.415370513740927e+18","77xxuu","فاطـمـة الاسمــري🇸🇦💫","2021-07-14 18:00:26+00:00","يارب افوز معكم","14","neutral","0","0"
"1310","1310","4020","1498716307080073222","@Mobily رقم 2

#موبايلي
@Mobily 
.
.
.💙🤍👍","2.0","3.0","Twitter for iPhone","2022-03-01 17:46:27+00:00","1.415370513740927e+18","77xxuu","فاطـمـة الاسمــري🇸🇦💫","2021-07-14 18:00:26+00:00","رقم","3","neutral","0","0"
"1311","1311","4023","1498716145968467968","@Mobily @Mobily يارب توفيقك","0.0","1.0","Twitter for iPhone","2022-03-01 17:45:48+00:00","1.4153727475517768e+18","z_17ffvv","عبدالرحمـن الشهـري🇸🇦 |🖤","2021-07-14 18:09:15+00:00","يارب توفيقك","11","neutral","0","0"
"1312","1312","4027","1498716016611926020","الصراحة انتم اسواء كول سنتر في المملكة 20 دقيقة عشان تردو على اتصالي؟ 
@Mobily","0.0","0.0","Twitter for iPhone","2022-03-01 17:45:17+00:00","1.369197078296019e+18","_Mhii6","مُحمد","2021-03-09 08:03:47+00:00","الصراحه انتم اسواء كول سنتر المملكه 20 دقيقه عشان تردو اتصالي","61","negative","0","0"
"1313","1313","4028","1498715958789214211","@Mobily رقم القطعة الصحيحة هو :

رقم 2

.
.
.
.
.
.
.

#موبايلي","0.0","0.0","Twitter for Android","2022-03-01 17:45:04+00:00","1.2030192256081388e+18","DRMAHMOUD_ATTIA","د محمود عطيه","2019-12-06 18:32:13+00:00","رقم القطعه الصحيحه رقم","22","neutral","0","0"
"1314","1314","4032","1498715780774514706","@Mobily الإجابة هي الرقم 2 https://t.co/mywnUZH8fK","0.0","0.0","Twitter for Android","2022-03-01 17:44:21+00:00","9.528141831622204e+17","salehjamali6","saleh jamali","2018-01-15 08:06:18+00:00","الاجابه الرقم","13","neutral","0","0"
"1315","1315","4035","1498715558115745792","@Mobily القطعة 2 @AlnawaYousef","0.0","0.0","Twitter for iPhone","2022-03-01 17:43:28+00:00","183810397.0","roleta1988","Almeera_Yousuf","2010-08-27 23:26:54+00:00","القطعه","6","neutral","0","0"
"1316","1316","4036","1498715452461268997","@Mobily رقم 2

رقم 2
⭐⭐
.
.
.

#موبايلي 
.
.

#موبايلي","0.0","0.0","Twitter for Android","2022-03-01 17:43:03+00:00","8.697683528808858e+17","CC55SS","ABOMOHMED","2017-05-31 04:11:49+00:00","رقم رقم","7","neutral","0","0"
"1317","1317","4039","1498715362619281410","@Mobily @M21hi القطعه ٢","0.0","0.0","Twitter for Android","2022-03-01 17:42:41+00:00","1.4373488596514447e+18","GRB_HFC","𝕬𝕹𝕬𝕾","2021-09-13 09:34:14+00:00","القطعه","6","neutral","0","0"
"1318","1318","4044","1498715251549913099","@Mobily نمبر 2","0.0","0.0","Twitter for Android","2022-03-01 17:42:15+00:00","558694244.0","1666_ali","Ali Zohair","2012-04-20 14:50:12+00:00","نمبر","4","neutral","0","0"
"1319","1319","4049","1498715064781578241","@Mobily @Mobily 222222","0.0","0.0","Twitter for Android","2022-03-01 17:41:30+00:00","390803358.0","dolar31r","ابو نواف","2011-10-14 15:40:35+00:00","22","2","neutral","0","0"
"1320","1320","4050","1498715060352466945","@Mobily رقم 2 
.
.
.
.
#موبايلي","0.0","1.0","Twitter for Android","2022-03-01 17:41:29+00:00","1.1662971862436618e+18","alleethyafae","مـُــجتهــــد ®™","2019-08-27 10:31:57+00:00","رقم","3","neutral","0","0"
"1321","1321","4052","1498715037472628739","@Mobily الحمدالله رد واحد شكله كان يغسل خزان صوته صدا ويلهث.
قلتله ياخي غلطه مصبعيه وليست مطبعية بدل ما اضغط٩٩٢٥ ضغط ٢٥فقط
فكر شوي و يقلي لازم تنتظر عشرة ايام ولا تكلم احد ولا تستخدم الباقة😳 وبعدين ممكن ممكن يرجعولك المبلغ.
قلت لاحول تعذيب ذا 😁
خلاص مو مشكله https://t.co/Kgn9P7iLSI","0.0","0.0","Twitter for Android","2022-03-01 17:41:24+00:00","246948926.0","911Goood","بو رعد","2011-02-03 19:55:52+00:00","الحمدالله رد شكله يغسل خزان صوته صدا ويلهث قلتله ياخي غلطه مصبعيه وليست مطبعيه بدل اضغط٩٩٢٥ ضغط ٢٥فقط فكر شوي يقلي لازم تنتظر تكلم تستخدم الباقه وبعدين ممكن ممكن يرجعولك المبلغ قلت لاحول تعذيب خلاص مو مشكله","206","negative","0","0"
"1322","1322","4056","1498714850909999105","@Mobily رقم 2 @Mobily","0.0","0.0","Twitter for iPhone","2022-03-01 17:40:39+00:00","9.993103581196328e+17","m26keal","الخيال","2018-05-23 15:25:30+00:00","رقم","3","neutral","0","0"
"1323","1323","4057","1498714835202326530","@Mobily القطعة رقم 2

يارب ياكريم 💚","0.0","0.0","Twitter for iPhone","2022-03-01 17:40:36+00:00","1.007767410059903e+18","FahdKSA_","💚الوطن ﮼غالي","2018-06-15 23:30:48+00:00","القطعه رقم يارب ياكريم","22","neutral","0","0"
"1324","1324","4058","1498714803245928449","@Mobily #موبايلي 

القطعه رقم 2","0.0","0.0","Twitter for iPhone","2022-03-01 17:40:28+00:00","601519477.0","ZiyoOna7","هـدى🕊","2012-06-07 03:28:52+00:00","القطعه رقم","10","neutral","0","0"
"1325","1325","4063","1498714521074024460","@Mobily @7644Rawan روان الله يسعد أمي💙🌴","0.0","0.0","Twitter for iPhone","2022-03-01 17:39:21+00:00","1.0557391990208102e+18","7644Rawan","روان ♚#الله_يسعد_امي","2018-10-26 08:33:34+00:00","روان الله يسعد امي","18","neutral","0","0"
"1326","1326","4074","1498713990398197763","@Mobily الاجابة : 

رقم 2

.
.☑️☑️☑️
.

#موبايلي 
 @7644Rawan روان الله يسعد أمي💙🌴 https://t.co/P3fFlIUbpH","0.0","1.0","Twitter for iPhone","2022-03-01 17:37:14+00:00","1.0557391990208102e+18","7644Rawan","روان ♚#الله_يسعد_امي","2018-10-26 08:33:34+00:00","الاجابه رقم روان الله يسعد امي","30","neutral","0","0"
"1327","1327","4076","1498713929748516865","@Mobily الاجابة : 

رقم 2

.
.☑️
.

#موبايلي","0.0","0.0","Twitter for iPhone","2022-03-01 17:37:00+00:00","1.3608933017092792e+18","WiZaPtObIbHv47f","هٰدٰوَٰءِ،اٰنٰثٰىٰ❥┇💛💙","2021-02-14 10:08:24+00:00","الاجابه رقم","11","neutral","0","0"
"1328","1328","4081","1498713791688814592","@Mobily الاجابة : 

رقم 2

.
.☑️☑️☑️
.

#موبايلي https://t.co/0GhajKjvQv","0.0","0.0","Twitter for iPhone","2022-03-01 17:36:27+00:00","1.1851467886526917e+18","lujen_SA24","لجيــــن التميمي🤍","2019-10-18 10:53:19+00:00","الاجابه رقم","11","neutral","0","0"
"1329","1329","4082","1498713708285022211","@Mobily #موبايلي
الجواب القطعة رقم ٢","0.0","0.0","Twitter for Android","2022-03-01 17:36:07+00:00","2225608444.0","narjjes9","haha","2013-12-14 17:26:39+00:00","الجواب القطعه رقم","17","neutral","0","0"
"1330","1330","4083","1498713685736493057","@Mobily رقم 2
يارب حقق امنيتي🙏💜🙏💜💜
.
.
@Mobily
#موبايلي https://t.co/BziXIGva1M","0.0","0.0","Twitter for Android","2022-03-01 17:36:02+00:00","1.4803481832303985e+18","njmz21","نجمة 💫","2022-01-10 01:18:25+00:00","رقم يارب حقق امنيتي","19","neutral","0","0"
"1331","1331","4085","1498713641083887630","@Mobily رقم 2
يارب افوز يارب حقق امنيتي🙏💜🙏💜
.
.
@Mobily
#موبايلي https://t.co/BziXIGva1M","0.0","1.0","Twitter for Android","2022-03-01 17:35:51+00:00","1.4803481832303985e+18","njmz21","نجمة 💫","2022-01-10 01:18:25+00:00","رقم يارب افوز يارب حقق امنيتي","29","neutral","0","0"
"1332","1332","4086","1498713612931772425","@Mobily القطعه رقم 2

واسال الله المنعم الرازق التوفيق https://t.co/tmoABDas28","0.0","0.0","Twitter for iPhone","2022-03-01 17:35:44+00:00","1.0351390831552676e+18","norh123482","..ام عبدالملكnorh12348","2018-08-30 12:16:04+00:00","القطعه رقم واسال الله المنعم الرازق التوفيق","43","neutral","0","0"
